"","x"
"X1992",0.0619516409702908
"X1993",0.0688715251025724
"X1994",0.0671519362878355
"X1995",0.0670342118876205
"X1996",0.0659229575710409
"X1997",0.0659799185693943
"X1998",0.0597482768576652
"X1999",0.0625984967292666
"X2000",0.0643208178690082
"X2001",0.0638890194301752
"X2002",0.0626507246492839
"X2003",0.0600003379991456
"X2004",0.0593210009391392
"X2005",0.0620491016814362
"X2006",0.056988580618413
"X2007",0.058489112039061
"X2008",0.0587595143535545
"X2009",0.0617065409504549
"X2010",0.0642587722532896
"X2011",0.066596255033347
"X2012",0.0651642453176915
"X2013",0.0629577645222635
"X2014",0.0668771755690876
"X2015",0.0629074550466424
"X2016",0.0632368381816107
"X2017",0.0636560160625025
