"","x"
"X1992",0.0125137093869198
"X1993",0.0125137093869198
"X1994",0.0125137093869198
"X1995",0.0125137093869198
"X1996",0.0125137093869198
"X1997",0.0103506012973238
"X1998",0.0125137093869198
"X1999",NA
"X2000",0.0125137093869198
"X2001",0.0125137093869198
"X2002",0.0125137093869198
"X2003",0.0125137093869198
"X2004",0.0125137093869198
"X2005",0.0125137093869198
"X2006",0.0125137093869198
"X2007",0.0125137093869198
"X2008",0.0125137093869198
"X2009",0.0125137093869198
"X2010",0.0125137093869198
"X2011",0.00374948467111354
"X2012",0.0125137093869198
"X2013",0.0106596455754724
"X2014",0.0103506012973238
"X2015",0.0125137093869198
"X2016",0.0125137093869198
"X2017",0.00426992980848147
