"","x"
"X1992",0.0632872924534637
"X1993",0.0639435830365279
"X1994",0.063799111619533
"X1995",0.0634038938968652
"X1996",0.0641568915880535
"X1997",0.0622878317501972
"X1998",0.0628496477092495
"X1999",0.0634903217182381
"X2000",0.0608335083588579
"X2001",0.0682381770642146
"X2002",0.0682495769649965
"X2003",0.069243343271226
"X2004",0.0646837981280887
"X2005",0.0632796081442263
"X2006",0.0635555076586594
"X2007",0.0725524268473158
"X2008",0.0690566539273386
"X2009",0.0778571084769748
"X2010",0.0689677175977994
"X2011",0.0820415682376058
"X2012",0.0838688805331947
"X2013",0.0808492360521661
"X2014",0.0844717002408377
"X2015",0.0836890740547269
"X2016",0.0787633711141963
"X2017",0.0852077645403822
