"","x"
"X1992",0.11032538735451
"X1993",0.106137314676739
"X1994",0.0879539651984061
"X1995",0.0971085140053391
"X1996",0.0674198842581378
"X1997",0.0584621927963823
"X1998",0.0591771264788445
"X1999",0.0599346328810053
"X2000",0.0976442352160215
"X2001",0.104618361154803
"X2002",0.118201471748286
"X2003",0.122464936016354
"X2004",0.107701098195428
"X2005",0.112786919883499
"X2006",0.109623397722878
"X2007",0.109778713418333
"X2008",0.100187869725006
"X2009",0.109550781280681
"X2010",0.111457965223977
"X2011",0.113131984681138
"X2012",0.121701497200046
"X2013",0.126153256876857
"X2014",0.126458439592869
"X2015",0.127762617244196
"X2016",0.131374692173009
"X2017",0.132753354984469
