"","x"
"X1992",0.107128606774793
"X1993",0.10512489227209
"X1994",0.109952138040463
"X1995",0.100693660878632
"X1996",0.0854508949244352
"X1997",0.0745931741866551
"X1998",0.0714317138171134
"X1999",0.0879774570800951
"X2000",0.100209928681448
"X2001",0.119210702602881
"X2002",0.119152409409421
"X2003",0.106336386449393
"X2004",0.0973093950319808
"X2005",0.0900296076576287
"X2006",0.0884971590511244
"X2007",0.124106318647849
"X2008",0.113332448786625
"X2009",0.119680566400919
"X2010",0.120486006952577
"X2011",0.12141801521306
"X2012",0.114991560878581
"X2013",0.134957496403027
"X2014",0.133159852177227
"X2015",0.133653086887586
"X2016",0.133013206072794
"X2017",0.132290103623346
