"","x"
"X1992",0.0667002642096374
"X1993",0.0640521170073189
"X1994",0.0645950332443603
"X1995",0.0637629482568339
"X1996",0.06313727184961
"X1997",0.0632021817366193
"X1998",0.0625565558431104
"X1999",0.065210006632854
"X2000",0.0631867098187856
"X2001",0.0681880104691692
"X2002",0.0674498984015718
"X2003",0.0665503406810449
"X2004",0.064430967646516
"X2005",0.0623969636295384
"X2006",0.0617791273082504
"X2007",0.0621661116582249
"X2008",0.0635177385340275
"X2009",0.0611157571237387
"X2010",0.0627384878657077
"X2011",0.0630734277513681
"X2012",0.0643048403123072
"X2013",0.0630701653602243
"X2014",0.0627145369465132
"X2015",0.0613594602461565
"X2016",0.061047541491249
"X2017",0.0605290651293517
