"","x"
"X1992",0.00610610566516241
"X1993",0.00657101196014097
"X1994",0.00643112864188355
"X1995",0.00625950028156546
"X1996",0.004050081471229
"X1997",0.00426823714027569
"X1998",0.00365000253222613
"X1999",0.0052092120288691
"X2000",0.005230890196059
"X2001",0.0056306724648883
"X2002",0.00596373411147068
"X2003",0.00573187518738743
"X2004",0.00655318104405305
"X2005",0.00687423051733227
"X2006",0.00627592564045864
"X2007",0.00720924280482371
"X2008",0.00636633386826343
"X2009",0.00708127052879838
"X2010",0.0069753929624344
"X2011",0.00697813747985671
"X2012",0.00688307518607488
"X2013",0.0067826416870319
"X2014",0.00692464685854017
"X2015",0.00687570898971613
"X2016",0.00694194676293874
"X2017",0.0068976256331468
