"","x"
"X1992",0.0296852130727744
"X1993",0.0284233952040199
"X1994",0.0331812412916012
"X1995",0.0361379135387513
"X1996",0.0377514893256654
"X1997",0.0486290450829695
"X1998",0.0460621966885427
"X1999",0.0417672279558133
"X2000",0.0423916663199179
"X2001",0.0397268465448837
"X2002",0.0345428321806685
"X2003",0.0378727883934531
"X2004",0.0348224810199836
"X2005",0.0347837927129538
"X2006",0.0329354168771927
"X2007",0.0543171421247651
"X2008",0.054874669237575
"X2009",0.043279775049749
"X2010",0.0375296402153464
"X2011",0.0315088746806393
"X2012",0.0563985516757789
"X2013",0.0551602035534018
"X2014",0.0431310166619077
"X2015",0.0430007450873613
"X2016",0.0510097123153198
"X2017",0.0596649092310147
