"","x"
"X1992",0.00232376723844547
"X1993",0.00289828286535124
"X1994",0.00308041952415852
"X1995",0.00338459783549679
"X1996",0.00344912395517174
"X1997",0.00341237282144611
"X1998",0.00345133522224707
"X1999",0.00342193453235672
"X2000",0.0033796364824102
"X2001",0.00337917414728384
"X2002",0.00349792877678756
"X2003",0.00343880643610697
"X2004",0.00347655855081545
"X2005",0.00347156602254792
"X2006",0.00317715413698021
"X2007",0.00314052650814197
"X2008",0.00314094638857523
"X2009",0.00320065803991123
"X2010",0.00322482421421726
"X2011",0.00331101475883426
"X2012",0.00332625595833787
"X2013",0.00385031544511733
"X2014",0.00321997165387196
"X2015",0.00328418226327752
"X2016",0.00325971475938886
"X2017",0.0032573096474444
