"","x"
"X1992",0.00285454081095814
"X1993",0.0031604508504395
"X1994",0.00337541479439512
"X1995",0.00349208292200532
"X1996",0.00340515473810835
"X1997",0.00346824700068206
"X1998",0.00346055750688099
"X1999",0.00336764345152818
"X2000",0.00336858757406777
"X2001",0.00332593308496748
"X2002",0.00334597104136984
"X2003",0.00345886252041223
"X2004",0.00328440665903805
"X2005",0.00334012448472257
"X2006",0.00329668619303811
"X2007",0.00331405275207308
"X2008",0.00333414179464013
"X2009",0.0034101613766881
"X2010",0.00339798261630723
"X2011",0.00335344107511827
"X2012",0.00343445787661102
"X2013",0.00343136622975954
"X2014",0.00341656266816796
"X2015",0.00341053801210263
"X2016",0.00330166030804954
"X2017",0.00321010190989242
