"","x"
"X1992",0.00285584229171186
"X1993",0.00307547584177457
"X1994",0.00308207067315016
"X1995",0.00314917310904625
"X1996",0.00335907760465411
"X1997",0.00303807460371041
"X1998",0.0031698565249567
"X1999",0.00297149350496641
"X2000",0.002849745146754
"X2001",0.00313727268146104
"X2002",0.00295923132382414
"X2003",0.00294614496935514
"X2004",0.00298825543014167
"X2005",0.00324968078833223
"X2006",0.00332737567199071
"X2007",0.0032744336046361
"X2008",0.00365058048916613
"X2009",0.00329598620840412
"X2010",0.00335746890523509
"X2011",0.00333614483460224
"X2012",0.00327947748356332
"X2013",0.00519969305628276
"X2014",0.00514212109284324
"X2015",0.00505829222495959
"X2016",0.00515015718432896
"X2017",0.00512700395644648
