"","x"
"X2006",0.00237569059962939
"X2007",0.00242193256654266
"X2008",0.00237503912753959
"X2009",0.00237425181627968
"X2010",0.0028684128981575
"X2011",0.0028991672606089
"X2012",0.00440255670372228
"X2013",0.00328227276211342
"X2014",NA
"X2015",NA
"X2016",NA
"X2017",0.0030972060753548
