"","x"
"X1992",0.0628823153559851
"X1993",0.0393739264440072
"X1994",0.046483503397483
"X1995",0.0454051617163697
"X1996",0.05879785732218
"X1997",0.0642827542755744
"X1998",0.0620305960574608
"X1999",0.0605303977467359
"X2000",0.0612585275081981
"X2001",0.0633805476512946
"X2002",0.0605695785856117
"X2003",0.0680930739260368
"X2004",0.0689670603509254
"X2005",0.0657333691397711
"X2006",0.065408992829245
"X2007",0.123917454966657
"X2008",0.123917454966657
"X2009",0.0654127898323452
"X2010",0.0669420178234625
"X2011",0.0691912857356085
"X2012",0.0645016775497264
"X2013",0.0688309400953869
"X2014",0.0690685032974149
"X2015",0.0648871184182221
"X2016",0.0654897006347438
"X2017",0.066299835528941
