"","x"
"X1992",0.0584456841059444
"X1993",0.0607523482565479
"X1994",0.0606301508217471
"X1995",0.0635704378700774
"X1996",0.0627510184192295
"X1997",0.0630591042575164
"X1998",0.0634553402894909
"X1999",0.0603251385384054
"X2000",0.0657032607634247
"X2001",0.0639566222961647
"X2002",0.0615485412046985
"X2003",0.0628600932655597
"X2004",0.0832014353854033
"X2005",0.0818320428631641
"X2006",0.071006008779027
"X2007",0.0709191391516693
"X2008",0.0652247203689499
"X2009",0.0673712220915613
"X2010",0.0680692928653435
"X2011",0.0686932861219653
"X2012",0.0683283967694826
"X2013",0.0699851809721235
"X2014",0.0664718217635002
"X2015",0.0712519371153484
"X2016",0.0623438367468628
"X2017",0.063015127762025
