"SPECIES","SPI","YEAR","SELECTED_PROTECTED_AREA_TYPE","UNION"
"Acipenser fulvescens",0,1876,NA,TRUE
"Acipenser fulvescens",0,1900,NA,TRUE
"Acipenser fulvescens",0,1919,NA,TRUE
"Acipenser fulvescens",0,1925,NA,TRUE
"Acipenser fulvescens",0,1927,NA,TRUE
"Acipenser fulvescens",0,1931,NA,TRUE
"Acipenser fulvescens",0,1937,NA,TRUE
"Acipenser fulvescens",0,1938,NA,TRUE
"Acipenser fulvescens",0,1941,NA,TRUE
"Acipenser fulvescens",0,1955,NA,TRUE
"Acipenser fulvescens",0,1960,NA,TRUE
"Acipenser fulvescens",0,1970,NA,TRUE
"Acipenser fulvescens",0,1972,NA,TRUE
"Acipenser fulvescens",0,1976,NA,TRUE
"Acipenser fulvescens",0,1977,NA,TRUE
"Acipenser fulvescens",0,1978,NA,TRUE
"Acipenser fulvescens",0,1979,NA,TRUE
"Acipenser fulvescens",0,1980,NA,TRUE
"Acipenser fulvescens",0,1981,NA,TRUE
"Acipenser fulvescens",0,1982,NA,TRUE
"Acipenser fulvescens",0,1983,NA,TRUE
"Acipenser fulvescens",0,1984,NA,TRUE
"Acipenser fulvescens",0,1985,NA,TRUE
"Acipenser fulvescens",0,1986,NA,TRUE
"Acipenser fulvescens",0,1987,NA,TRUE
"Acipenser fulvescens",0,1988,NA,TRUE
"Acipenser fulvescens",0,1989,NA,TRUE
"Acipenser fulvescens",0,1990,NA,TRUE
"Acipenser fulvescens",0,1991,NA,TRUE
"Acipenser fulvescens",0,1992,NA,TRUE
"Acipenser fulvescens",0,1993,NA,TRUE
"Acipenser fulvescens",0,1994,NA,TRUE
"Acipenser fulvescens",0,1995,NA,TRUE
"Acipenser fulvescens",0,1996,NA,TRUE
"Acipenser fulvescens",0,1997,NA,TRUE
"Acipenser fulvescens",0,1998,NA,TRUE
"Acipenser fulvescens",0,1999,NA,TRUE
"Acipenser fulvescens",0,2000,NA,TRUE
"Acipenser fulvescens",0,2001,NA,TRUE
"Acipenser fulvescens",0,2002,NA,TRUE
"Acipenser fulvescens",0,2003,NA,TRUE
"Acipenser fulvescens",0,2004,NA,TRUE
"Acipenser fulvescens",0.116258301966328,2005,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2006,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2007,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2008,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2009,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2010,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2011,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2012,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2013,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2014,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2015,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2016,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2017,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2018,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2019,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2020,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2021,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2022,NA,TRUE
"Acipenser fulvescens",0.116354787519862,2023,NA,TRUE
"Acipenser oxyrinchus",0,1876,NA,TRUE
"Acipenser oxyrinchus",0,1900,NA,TRUE
"Acipenser oxyrinchus",0,1919,NA,TRUE
"Acipenser oxyrinchus",0,1925,NA,TRUE
"Acipenser oxyrinchus",0,1927,NA,TRUE
"Acipenser oxyrinchus",0,1931,NA,TRUE
"Acipenser oxyrinchus",0,1937,NA,TRUE
"Acipenser oxyrinchus",0,1938,NA,TRUE
"Acipenser oxyrinchus",0,1941,NA,TRUE
"Acipenser oxyrinchus",0,1955,NA,TRUE
"Acipenser oxyrinchus",0,1960,NA,TRUE
"Acipenser oxyrinchus",0,1970,NA,TRUE
"Acipenser oxyrinchus",0,1972,NA,TRUE
"Acipenser oxyrinchus",0,1976,NA,TRUE
"Acipenser oxyrinchus",0,1977,NA,TRUE
"Acipenser oxyrinchus",0,1978,NA,TRUE
"Acipenser oxyrinchus",0,1979,NA,TRUE
"Acipenser oxyrinchus",0,1980,NA,TRUE
"Acipenser oxyrinchus",0,1981,NA,TRUE
"Acipenser oxyrinchus",0,1982,NA,TRUE
"Acipenser oxyrinchus",0,1983,NA,TRUE
"Acipenser oxyrinchus",0,1984,NA,TRUE
"Acipenser oxyrinchus",0,1985,NA,TRUE
"Acipenser oxyrinchus",0,1986,NA,TRUE
"Acipenser oxyrinchus",0,1987,NA,TRUE
"Acipenser oxyrinchus",0,1988,NA,TRUE
"Acipenser oxyrinchus",0,1989,NA,TRUE
"Acipenser oxyrinchus",0,1990,NA,TRUE
"Acipenser oxyrinchus",0,1991,NA,TRUE
"Acipenser oxyrinchus",0,1992,NA,TRUE
"Acipenser oxyrinchus",0.0539159681759501,1993,NA,TRUE
"Acipenser oxyrinchus",0.0539159681759501,1994,NA,TRUE
"Acipenser oxyrinchus",0.0539159681759501,1995,NA,TRUE
"Acipenser oxyrinchus",0.0539159681759501,1996,NA,TRUE
"Acipenser oxyrinchus",0.0539159681759501,1997,NA,TRUE
"Acipenser oxyrinchus",0.0539159681759501,1998,NA,TRUE
"Acipenser oxyrinchus",0.0539159681759501,1999,NA,TRUE
"Acipenser oxyrinchus",0.075572107354151,2000,NA,TRUE
"Acipenser oxyrinchus",0.075572107354151,2001,NA,TRUE
"Acipenser oxyrinchus",0.075572107354151,2002,NA,TRUE
"Acipenser oxyrinchus",0.075572107354151,2003,NA,TRUE
"Acipenser oxyrinchus",0.075572107354151,2004,NA,TRUE
"Acipenser oxyrinchus",0.117179921723138,2005,NA,TRUE
"Acipenser oxyrinchus",0.117179921723138,2006,NA,TRUE
"Acipenser oxyrinchus",0.117179921723138,2007,NA,TRUE
"Acipenser oxyrinchus",0.117179921723138,2008,NA,TRUE
"Acipenser oxyrinchus",0.117179921723138,2009,NA,TRUE
"Acipenser oxyrinchus",0.117179921723138,2010,NA,TRUE
"Acipenser oxyrinchus",0.117179921723138,2011,NA,TRUE
"Acipenser oxyrinchus",0.117179921723138,2012,NA,TRUE
"Acipenser oxyrinchus",0.117179921723138,2013,NA,TRUE
"Acipenser oxyrinchus",0.117395221145204,2014,NA,TRUE
"Acipenser oxyrinchus",0.117395221145204,2015,NA,TRUE
"Acipenser oxyrinchus",0.117395221145204,2016,NA,TRUE
"Acipenser oxyrinchus",0.117395221145204,2017,NA,TRUE
"Acipenser oxyrinchus",0.117395221145204,2018,NA,TRUE
"Acipenser oxyrinchus",0.117395221145204,2019,NA,TRUE
"Acipenser oxyrinchus",0.850316047782908,2020,NA,TRUE
"Acipenser oxyrinchus",0.850316047782908,2021,NA,TRUE
"Acipenser oxyrinchus",0.850316047782908,2022,NA,TRUE
"Acipenser oxyrinchus",0.850316047782908,2023,NA,TRUE
"Agastache nepetoides",0,1876,NA,TRUE
"Agastache nepetoides",0,1900,NA,TRUE
"Agastache nepetoides",0,1919,NA,TRUE
"Agastache nepetoides",0,1925,NA,TRUE
"Agastache nepetoides",0,1927,NA,TRUE
"Agastache nepetoides",0,1931,NA,TRUE
"Agastache nepetoides",0,1937,NA,TRUE
"Agastache nepetoides",0,1938,NA,TRUE
"Agastache nepetoides",0,1941,NA,TRUE
"Agastache nepetoides",0.113983116570706,1955,NA,TRUE
"Agastache nepetoides",0.113983116570706,1960,NA,TRUE
"Agastache nepetoides",0.113983116570706,1970,NA,TRUE
"Agastache nepetoides",0.113983116570706,1972,NA,TRUE
"Agastache nepetoides",0.113983116570706,1976,NA,TRUE
"Agastache nepetoides",0.113983116570706,1977,NA,TRUE
"Agastache nepetoides",0.113983116570706,1978,NA,TRUE
"Agastache nepetoides",0.264652710236422,1979,NA,TRUE
"Agastache nepetoides",0.264652710236417,1980,NA,TRUE
"Agastache nepetoides",0.264652710236417,1981,NA,TRUE
"Agastache nepetoides",0.264652710236417,1982,NA,TRUE
"Agastache nepetoides",0.264652710236417,1983,NA,TRUE
"Agastache nepetoides",0.264652710236412,1984,NA,TRUE
"Agastache nepetoides",0.264652710236412,1985,NA,TRUE
"Agastache nepetoides",0.264652710236412,1986,NA,TRUE
"Agastache nepetoides",0.264652710236412,1987,NA,TRUE
"Agastache nepetoides",0.264652710236412,1988,NA,TRUE
"Agastache nepetoides",0.264652710236412,1989,NA,TRUE
"Agastache nepetoides",0.264786951858971,1990,NA,TRUE
"Agastache nepetoides",0.264786951858971,1991,NA,TRUE
"Agastache nepetoides",0.264905505964868,1992,NA,TRUE
"Agastache nepetoides",0.264905505964868,1993,NA,TRUE
"Agastache nepetoides",0.264905505964868,1994,NA,TRUE
"Agastache nepetoides",0.264905505964868,1995,NA,TRUE
"Agastache nepetoides",0.264905505964868,1996,NA,TRUE
"Agastache nepetoides",0.264905505964868,1997,NA,TRUE
"Agastache nepetoides",0.264905505964868,1998,NA,TRUE
"Agastache nepetoides",0.264905505964868,1999,NA,TRUE
"Agastache nepetoides",0.264905505964868,2000,NA,TRUE
"Agastache nepetoides",0.264905505964868,2001,NA,TRUE
"Agastache nepetoides",0.264905505964868,2002,NA,TRUE
"Agastache nepetoides",0.264905505964867,2003,NA,TRUE
"Agastache nepetoides",0.264905505964867,2004,NA,TRUE
"Agastache nepetoides",0.387989077127899,2005,NA,TRUE
"Agastache nepetoides",0.3879890771279,2006,NA,TRUE
"Agastache nepetoides",0.388637120540676,2007,NA,TRUE
"Agastache nepetoides",0.388637120540675,2008,NA,TRUE
"Agastache nepetoides",0.388637120540675,2009,NA,TRUE
"Agastache nepetoides",0.388637120540678,2010,NA,TRUE
"Agastache nepetoides",0.388637120540681,2011,NA,TRUE
"Agastache nepetoides",0.388637120540681,2012,NA,TRUE
"Agastache nepetoides",0.388637120540686,2013,NA,TRUE
"Agastache nepetoides",0.388637120540681,2014,NA,TRUE
"Agastache nepetoides",0.388637120540686,2015,NA,TRUE
"Agastache nepetoides",0.388637120540686,2016,NA,TRUE
"Agastache nepetoides",0.388637120540682,2017,NA,TRUE
"Agastache nepetoides",0.388637120540686,2018,NA,TRUE
"Agastache nepetoides",0.388637120540687,2019,NA,TRUE
"Agastache nepetoides",0.388637120540687,2020,NA,TRUE
"Agastache nepetoides",0.38916523406149,2021,NA,TRUE
"Agastache nepetoides",0.38916523406149,2022,NA,TRUE
"Agastache nepetoides",0.38916523406149,2023,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1876,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1900,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1919,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1925,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1927,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1931,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1937,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1938,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1941,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1955,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1960,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1970,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1972,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1976,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1977,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1978,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1979,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0,1980,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1981,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1982,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1983,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1984,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1985,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1986,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1987,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1988,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1989,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1990,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1991,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1992,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1993,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1994,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1995,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1996,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1997,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1998,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,1999,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,2000,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,2001,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,2002,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,2003,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,2004,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,2005,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.998791980305451,2006,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2007,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2008,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2009,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2010,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2011,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2012,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2013,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2014,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2015,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2016,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2017,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2018,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2019,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2020,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2021,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2022,NA,TRUE
"Agoseris aurantiaca var. aurantiaca",0.999972570076163,2023,NA,TRUE
"Agrimonia pubescens",0,1876,NA,TRUE
"Agrimonia pubescens",0,1900,NA,TRUE
"Agrimonia pubescens",0,1919,NA,TRUE
"Agrimonia pubescens",0,1925,NA,TRUE
"Agrimonia pubescens",0,1927,NA,TRUE
"Agrimonia pubescens",0,1931,NA,TRUE
"Agrimonia pubescens",0,1937,NA,TRUE
"Agrimonia pubescens",0,1938,NA,TRUE
"Agrimonia pubescens",0,1941,NA,TRUE
"Agrimonia pubescens",0,1955,NA,TRUE
"Agrimonia pubescens",0,1960,NA,TRUE
"Agrimonia pubescens",0,1970,NA,TRUE
"Agrimonia pubescens",0,1972,NA,TRUE
"Agrimonia pubescens",0,1976,NA,TRUE
"Agrimonia pubescens",0,1977,NA,TRUE
"Agrimonia pubescens",0,1978,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1979,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1980,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1981,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1982,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1983,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1984,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1985,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1986,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1987,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1988,NA,TRUE
"Agrimonia pubescens",0.000117736472509323,1989,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,1990,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,1991,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,1992,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,1993,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,1994,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,1995,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,1996,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,1997,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,1998,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,1999,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,2000,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,2001,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,2002,NA,TRUE
"Agrimonia pubescens",0.000126287006281579,2003,NA,TRUE
"Agrimonia pubescens",0.00517389165169436,2004,NA,TRUE
"Agrimonia pubescens",0.00517389165169436,2005,NA,TRUE
"Agrimonia pubescens",0.00517389165169436,2006,NA,TRUE
"Agrimonia pubescens",0.00517389165169436,2007,NA,TRUE
"Agrimonia pubescens",0.00517389165169342,2008,NA,TRUE
"Agrimonia pubescens",0.00517389165169436,2009,NA,TRUE
"Agrimonia pubescens",0.00517389165169436,2010,NA,TRUE
"Agrimonia pubescens",0.00928332506524864,2011,NA,TRUE
"Agrimonia pubescens",0.0106571965391459,2012,NA,TRUE
"Agrimonia pubescens",0.0106887226463139,2013,NA,TRUE
"Agrimonia pubescens",0.0106887226463135,2014,NA,TRUE
"Agrimonia pubescens",0.0106887226463135,2015,NA,TRUE
"Agrimonia pubescens",0.0106887226463141,2016,NA,TRUE
"Agrimonia pubescens",0.0106887226463138,2017,NA,TRUE
"Agrimonia pubescens",0.0106887226463138,2018,NA,TRUE
"Agrimonia pubescens",0.0106887226463135,2019,NA,TRUE
"Agrimonia pubescens",0.0106887226463135,2020,NA,TRUE
"Agrimonia pubescens",0.010688722646314,2021,NA,TRUE
"Agrimonia pubescens",0.0106887226463136,2022,NA,TRUE
"Agrimonia pubescens",0.0106887226463135,2023,NA,TRUE
"Alasmidonta marginata",0,1876,NA,TRUE
"Alasmidonta marginata",0,1900,NA,TRUE
"Alasmidonta marginata",0,1919,NA,TRUE
"Alasmidonta marginata",0,1925,NA,TRUE
"Alasmidonta marginata",0,1927,NA,TRUE
"Alasmidonta marginata",0,1931,NA,TRUE
"Alasmidonta marginata",0,1937,NA,TRUE
"Alasmidonta marginata",0,1938,NA,TRUE
"Alasmidonta marginata",0,1941,NA,TRUE
"Alasmidonta marginata",0,1955,NA,TRUE
"Alasmidonta marginata",0,1960,NA,TRUE
"Alasmidonta marginata",0,1970,NA,TRUE
"Alasmidonta marginata",0,1972,NA,TRUE
"Alasmidonta marginata",0,1976,NA,TRUE
"Alasmidonta marginata",0,1977,NA,TRUE
"Alasmidonta marginata",0,1978,NA,TRUE
"Alasmidonta marginata",0,1979,NA,TRUE
"Alasmidonta marginata",0,1980,NA,TRUE
"Alasmidonta marginata",0,1981,NA,TRUE
"Alasmidonta marginata",0,1982,NA,TRUE
"Alasmidonta marginata",0,1983,NA,TRUE
"Alasmidonta marginata",0,1984,NA,TRUE
"Alasmidonta marginata",0,1985,NA,TRUE
"Alasmidonta marginata",0,1986,NA,TRUE
"Alasmidonta marginata",0,1987,NA,TRUE
"Alasmidonta marginata",0,1988,NA,TRUE
"Alasmidonta marginata",0,1989,NA,TRUE
"Alasmidonta marginata",0,1990,NA,TRUE
"Alasmidonta marginata",0,1991,NA,TRUE
"Alasmidonta marginata",0,1992,NA,TRUE
"Alasmidonta marginata",0,1993,NA,TRUE
"Alasmidonta marginata",0,1994,NA,TRUE
"Alasmidonta marginata",0,1995,NA,TRUE
"Alasmidonta marginata",0,1996,NA,TRUE
"Alasmidonta marginata",0,1997,NA,TRUE
"Alasmidonta marginata",0,1998,NA,TRUE
"Alasmidonta marginata",0,1999,NA,TRUE
"Alasmidonta marginata",0,2000,NA,TRUE
"Alasmidonta marginata",0,2001,NA,TRUE
"Alasmidonta marginata",0,2002,NA,TRUE
"Alasmidonta marginata",0,2003,NA,TRUE
"Alasmidonta marginata",0,2004,NA,TRUE
"Alasmidonta marginata",0,2005,NA,TRUE
"Alasmidonta marginata",0,2006,NA,TRUE
"Alasmidonta marginata",0,2007,NA,TRUE
"Alasmidonta marginata",0,2008,NA,TRUE
"Alasmidonta marginata",0,2009,NA,TRUE
"Alasmidonta marginata",0,2010,NA,TRUE
"Alasmidonta marginata",0,2011,NA,TRUE
"Alasmidonta marginata",0,2012,NA,TRUE
"Alasmidonta marginata",0,2013,NA,TRUE
"Alasmidonta marginata",0,2014,NA,TRUE
"Alasmidonta marginata",0,2015,NA,TRUE
"Alasmidonta marginata",0,2016,NA,TRUE
"Alasmidonta marginata",0,2017,NA,TRUE
"Alasmidonta marginata",0,2018,NA,TRUE
"Alasmidonta marginata",0,2019,NA,TRUE
"Alasmidonta marginata",0,2020,NA,TRUE
"Alasmidonta marginata",0,2021,NA,TRUE
"Alasmidonta marginata",0,2022,NA,TRUE
"Alasmidonta marginata",0,2023,NA,TRUE
"Alchemilla alpina",0,1876,NA,TRUE
"Alchemilla alpina",0,1900,NA,TRUE
"Alchemilla alpina",0,1919,NA,TRUE
"Alchemilla alpina",0,1925,NA,TRUE
"Alchemilla alpina",0,1927,NA,TRUE
"Alchemilla alpina",0,1931,NA,TRUE
"Alchemilla alpina",0,1937,NA,TRUE
"Alchemilla alpina",0,1938,NA,TRUE
"Alchemilla alpina",0,1941,NA,TRUE
"Alchemilla alpina",0,1955,NA,TRUE
"Alchemilla alpina",0,1960,NA,TRUE
"Alchemilla alpina",0,1970,NA,TRUE
"Alchemilla alpina",0,1972,NA,TRUE
"Alchemilla alpina",0,1976,NA,TRUE
"Alchemilla alpina",0,1977,NA,TRUE
"Alchemilla alpina",0,1978,NA,TRUE
"Alchemilla alpina",0,1979,NA,TRUE
"Alchemilla alpina",0,1980,NA,TRUE
"Alchemilla alpina",0,1981,NA,TRUE
"Alchemilla alpina",0,1982,NA,TRUE
"Alchemilla alpina",0,1983,NA,TRUE
"Alchemilla alpina",0,1984,NA,TRUE
"Alchemilla alpina",0,1985,NA,TRUE
"Alchemilla alpina",0,1986,NA,TRUE
"Alchemilla alpina",0,1987,NA,TRUE
"Alchemilla alpina",0,1988,NA,TRUE
"Alchemilla alpina",0,1989,NA,TRUE
"Alchemilla alpina",0,1990,NA,TRUE
"Alchemilla alpina",0,1991,NA,TRUE
"Alchemilla alpina",0,1992,NA,TRUE
"Alchemilla alpina",0,1993,NA,TRUE
"Alchemilla alpina",0,1994,NA,TRUE
"Alchemilla alpina",0,1995,NA,TRUE
"Alchemilla alpina",0,1996,NA,TRUE
"Alchemilla alpina",0,1997,NA,TRUE
"Alchemilla alpina",0,1998,NA,TRUE
"Alchemilla alpina",0,1999,NA,TRUE
"Alchemilla alpina",0,2000,NA,TRUE
"Alchemilla alpina",0,2001,NA,TRUE
"Alchemilla alpina",0,2002,NA,TRUE
"Alchemilla alpina",0,2003,NA,TRUE
"Alchemilla alpina",0,2004,NA,TRUE
"Alchemilla alpina",0,2005,NA,TRUE
"Alchemilla alpina",0,2006,NA,TRUE
"Alchemilla alpina",0,2007,NA,TRUE
"Alchemilla alpina",0,2008,NA,TRUE
"Alchemilla alpina",0,2009,NA,TRUE
"Alchemilla alpina",0,2010,NA,TRUE
"Alchemilla alpina",0,2011,NA,TRUE
"Alchemilla alpina",0,2012,NA,TRUE
"Alchemilla alpina",0,2013,NA,TRUE
"Alchemilla alpina",0,2014,NA,TRUE
"Alchemilla alpina",0,2015,NA,TRUE
"Alchemilla alpina",0,2016,NA,TRUE
"Alchemilla alpina",0,2017,NA,TRUE
"Alchemilla alpina",0,2018,NA,TRUE
"Alchemilla alpina",0,2019,NA,TRUE
"Alchemilla alpina",0,2020,NA,TRUE
"Alchemilla alpina",0,2021,NA,TRUE
"Alchemilla alpina",0,2022,NA,TRUE
"Alchemilla alpina",0,2023,NA,TRUE
"Alnus serrulata",0,1876,NA,TRUE
"Alnus serrulata",0,1900,NA,TRUE
"Alnus serrulata",0,1919,NA,TRUE
"Alnus serrulata",0,1925,NA,TRUE
"Alnus serrulata",0,1927,NA,TRUE
"Alnus serrulata",8.09578149363591e-06,1931,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1937,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1938,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1941,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1955,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1960,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1970,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1972,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1976,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1977,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1978,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1979,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1980,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1981,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1982,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1983,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1984,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1985,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1986,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1987,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1988,NA,TRUE
"Alnus serrulata",2.52856870827697e-05,1989,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,1990,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,1991,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,1992,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,1993,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,1994,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,1995,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,1996,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,1997,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,1998,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,1999,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,2000,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,2001,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,2002,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,2003,NA,TRUE
"Alnus serrulata",4.24755437723547e-05,2004,NA,TRUE
"Alnus serrulata",4.41242316858116e-05,2005,NA,TRUE
"Alnus serrulata",4.41242316858116e-05,2006,NA,TRUE
"Alnus serrulata",4.41242316858116e-05,2007,NA,TRUE
"Alnus serrulata",4.41242316858116e-05,2008,NA,TRUE
"Alnus serrulata",4.41242316858116e-05,2009,NA,TRUE
"Alnus serrulata",4.41242316858116e-05,2010,NA,TRUE
"Alnus serrulata",4.41242316858116e-05,2011,NA,TRUE
