"","x"
"X1992",0.102989082793118
"X1993",0.108803067573452
"X1994",0.108913733194622
"X1995",0.113000032247709
"X1996",0.0680227958759364
"X1997",0.0624017349329321
"X1998",0.0603833086845821
"X1999",0.0783051710203226
"X2000",0.105347599400998
"X2001",0.108174091672525
"X2002",0.109469038942945
"X2003",0.108767639963926
"X2004",0.123015328569971
"X2005",0.124021080348834
"X2006",0.123722420421453
"X2007",0.08841726288236
"X2008",0.102806156901998
"X2009",0.11077462225749
"X2010",0.108235378918892
"X2011",0.118660739658433
"X2012",0.132831422970034
"X2013",0.126747397515859
"X2014",0.126363541497038
"X2015",0.126908974845592
"X2016",0.131169743821009
"X2017",0.131032580849898
