"","x"
"X1992",0.082105364666065
"X1993",0.0864169283615478
"X1994",0.097014991741368
"X1995",0.123607467686186
"X1996",0.078314551607895
"X1997",0.107850275342769
"X1998",0.104285517209417
"X1999",0.100569461217246
"X2000",0.127683986430124
"X2001",0.128520559792049
"X2002",0.116608462902802
"X2003",0.128921329001015
"X2004",0.13402059266299
"X2005",0.151908571670129
"X2006",0.110493408432249
"X2007",0.0705235141345245
"X2008",0.0640246019869211
"X2009",0.085034988984671
"X2010",0.113622482304964
"X2011",0.100225723265675
"X2012",0.093941312283961
"X2013",0.106901630622456
"X2014",0.104098558277301
"X2015",0.103674485160981
"X2016",0.10280707272646
"X2017",0.101703653136962
