"SPECIES","YEAR","SPI","SPI_SOUTH","SPI_NORTH","SELECTED_PROTECTED_AREA_TYPE","UNION"
"Apalone spinifera",1985,0.0235481059479938,0.0235481059479941,NA,NA,TRUE
"Apalone spinifera",1986,0.0235481059479937,0.0235481059479941,NA,NA,TRUE
"Apalone spinifera",1987,0.0237651940698051,0.0237651940698054,NA,NA,TRUE
"Apalone spinifera",1988,0.023765194069805,0.0237651940698054,NA,NA,TRUE
"Apalone spinifera",1989,0.0237651940698052,0.0237651940698054,NA,NA,TRUE
"Apalone spinifera",1990,0.0240054133149098,0.0240054133149102,NA,NA,TRUE
"Apalone spinifera",1991,0.02400541331491,0.0240054133149102,NA,NA,TRUE
"Apalone spinifera",1992,0.0240054133149099,0.0240054133149102,NA,NA,TRUE
"Apalone spinifera",1993,0.0240079804997905,0.0240079804997906,NA,NA,TRUE
"Apalone spinifera",1994,0.0242911409817634,0.0242911409817636,NA,NA,TRUE
"Apalone spinifera",1995,0.0242911409817635,0.0242911409817636,NA,NA,TRUE
"Apalone spinifera",1996,0.0243408469161984,0.0243408469161985,NA,NA,TRUE
"Apalone spinifera",1997,0.0245469961689866,0.0245469961689869,NA,NA,TRUE
"Apalone spinifera",1998,0.0245508398661054,0.0245508398661053,NA,NA,TRUE
"Apalone spinifera",1999,0.0249736476611717,0.0249736476611715,NA,NA,TRUE
"Apalone spinifera",2000,0.0250381657312763,0.0250381657312761,NA,NA,TRUE
"Apalone spinifera",2001,0.0250381657312763,0.0250381657312761,NA,NA,TRUE
"Apalone spinifera",2002,0.0250381657312762,0.0250381657312761,NA,NA,TRUE
"Apalone spinifera",2003,0.0354646238962364,0.0354646238962367,NA,NA,TRUE
"Apalone spinifera",2004,0.0362335551831255,0.0362335551831259,NA,NA,TRUE
"Apalone spinifera",2005,0.0696457407159576,0.069645740713245,NA,NA,TRUE
"Apalone spinifera",2006,0.0698170244317095,0.0698170244311699,NA,NA,TRUE
"Apalone spinifera",2007,0.0704872252357776,0.0704872252352383,NA,NA,TRUE
"Apalone spinifera",2008,0.070487225244925,0.0704872252352384,NA,NA,TRUE
"Apalone spinifera",2009,0.0722823234759473,0.0722823234731349,NA,NA,TRUE
"Apalone spinifera",2010,0.0723422137116406,0.0723422137105773,NA,NA,TRUE
"Apalone spinifera",2011,0.0731817116949442,0.0731817116944065,NA,NA,TRUE
"Apalone spinifera",2012,0.0734876086242042,0.0734876086213918,NA,NA,TRUE
"Apalone spinifera",2013,0.0749100543999809,0.0749100543986002,NA,NA,TRUE
"Apalone spinifera",2014,0.0749134897439287,0.0749134897399856,NA,NA,TRUE
"Apalone spinifera",2015,0.0750135775053235,0.0750135774963337,NA,NA,TRUE
"Apalone spinifera",2016,0.0750964708749289,0.0750964708721161,NA,NA,TRUE
"Apalone spinifera",2017,0.0751207826825788,0.0751207826791379,NA,NA,TRUE
"Apalone spinifera",2018,0.0751702771014678,0.0751702770984472,NA,NA,TRUE
"Apalone spinifera",2019,0.0751703423469456,0.0751703423451728,NA,NA,TRUE
"Apalone spinifera",2020,0.0751703423470491,0.0751703423451727,NA,NA,TRUE
"Apalone spinifera",2021,0.0769078168199996,0.0769078168141925,NA,NA,TRUE
"Apalone spinifera",2022,0.0775114882233924,0.0775114882217923,NA,NA,TRUE
"Apalone spinifera",2023,0.0781242445601103,0.0781242445570904,NA,NA,TRUE
"Apeltes quadracus",1876,0,0,0,NA,TRUE
"Apeltes quadracus",1900,2.34603957758269e-05,3.57251649461417e-05,0,NA,TRUE
"Apeltes quadracus",1919,0.000164903688077944,0.000251113046561723,0,NA,TRUE
"Apeltes quadracus",1925,0.00334912709661802,0.000251113046561723,0.00922517970437687,NA,TRUE
"Apeltes quadracus",1927,0.00344233100596901,0.00039304266561018,0.00922517970437687,NA,TRUE
"Apeltes quadracus",1931,0.00344233100596899,0.000393042665610179,0.00922517970437687,NA,TRUE
"Apeltes quadracus",1937,0.00348218095211466,0.000393042665610183,0.00934063106165829,NA,TRUE
"Apeltes quadracus",1938,0.00348218095211465,0.000393042665610179,0.00934063106165829,NA,TRUE
"Apeltes quadracus",1941,0.00348218095211465,0.000393042665610179,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1955,0.00348218095211465,0.00039304266561018,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1960,0.00348218095211464,0.000393042665610179,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1970,0.00616122436024479,0.00447265276971336,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1972,0.0061612243602448,0.00447265276971336,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1976,0.0061612243602448,0.00447265276971336,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1977,0.0061612243602448,0.00447265276971336,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1978,0.00652288708934313,0.00502338775199454,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1979,0.00652288708934313,0.00502338775199455,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1980,0.00658106260117149,0.00511197661365545,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1981,0.015362945079461,0.0184849053175177,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1982,0.015362945079461,0.0184849053175177,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1983,0.0190110906254414,0.0240402507014166,0.00934063106165831,NA,TRUE
"Apeltes quadracus",1984,0.0204657925142793,0.024701581172642,0.0122969201538331,NA,TRUE
"Apeltes quadracus",1985,0.0204716742725122,0.0247105378324125,0.0122969201538331,NA,TRUE
"Apeltes quadracus",1986,0.0206209742734302,0.0249378898008199,0.0122969201538331,NA,TRUE
"Apeltes quadracus",1987,0.0206209742734301,0.0249378898008199,0.0122969201538331,NA,TRUE
"Apeltes quadracus",1988,0.0206209742734302,0.0249378898008199,0.0122969201538331,NA,TRUE
"Apeltes quadracus",1989,0.0206309252146026,0.0249530429558712,0.0122969201538331,NA,TRUE
"Apeltes quadracus",1990,0.0206436176445725,0.0249723708119982,0.0122969201538331,NA,TRUE
"Apeltes quadracus",1991,0.0206912470475555,0.0250449002055393,0.0122969201538331,NA,TRUE
"Apeltes quadracus",1992,0.0206912470475554,0.0250449002055393,0.0122969201538331,NA,TRUE
"Apeltes quadracus",1993,0.0237914947046637,0.0279172935891901,0.0158139836435745,NA,TRUE
"Apeltes quadracus",1994,0.0238009922159497,0.0279317562675059,0.0158139836435745,NA,TRUE
"Apeltes quadracus",1995,0.0253701567640063,0.0280502316272335,0.0201346887086971,NA,TRUE
"Apeltes quadracus",1996,0.0255991927792391,0.0283990044911265,0.0201346887086971,NA,TRUE
"Apeltes quadracus",1997,0.025599658340105,0.0283997134407489,0.0201346887086971,NA,TRUE
"Apeltes quadracus",1998,0.043161047976588,0.0512381711254117,0.0276089236175449,NA,TRUE
"Apeltes quadracus",1999,0.0431635856279881,0.0512420354257481,0.0276089236175449,NA,TRUE
"Apeltes quadracus",2000,0.0444974575729242,0.0532732371031191,0.0276089236175449,NA,TRUE
"Apeltes quadracus",2001,0.0527944000905439,0.0621992363608413,0.0354694511513855,NA,TRUE
"Apeltes quadracus",2002,0.0529219729408272,0.0623935025257953,0.0354694511513855,NA,TRUE
"Apeltes quadracus",2003,0.0663141058069003,0.0624326383098803,0.0741940405694542,NA,TRUE
"Apeltes quadracus",2004,0.0663164703256016,0.0624362389642748,0.0741940405694543,NA,TRUE
"Apeltes quadracus",2005,0.081174072092574,0.0804208502333557,0.0830224415377893,NA,TRUE
"Apeltes quadracus",2006,0.0811889862712918,0.0804435613378665,0.0830224415377893,NA,TRUE
"Apeltes quadracus",2007,0.0811932228535464,0.0804500127464894,0.0830224415377895,NA,TRUE
"Apeltes quadracus",2008,0.0812793977442913,0.0805602765963063,0.0830623225961949,NA,TRUE
"Apeltes quadracus",2009,0.0817665142114602,0.0813020507892286,0.083062322596195,NA,TRUE
"Apeltes quadracus",2010,0.0817795286028162,0.0813134587079526,0.083078323319571,NA,TRUE
"Apeltes quadracus",2011,0.08182097642116,0.0813765748702692,0.0830783233195711,NA,TRUE
"Apeltes quadracus",2012,0.0824132335563886,0.0820069256843713,0.0835949185800283,NA,TRUE
"Apeltes quadracus",2013,0.0893581838185878,0.0925825995150338,0.0835949185800283,NA,TRUE
"Apeltes quadracus",2014,0.0898309181962196,0.093302472862883,0.0835949185800283,NA,TRUE
"Apeltes quadracus",2015,0.0915959616660181,0.0959902565518294,0.0835949185800283,NA,TRUE
"Apeltes quadracus",2016,0.0925275077269553,0.0974088019588516,0.0835949185800281,NA,TRUE
"Apeltes quadracus",2017,0.0925320825972683,0.0974157685058507,0.0835949185800282,NA,TRUE
"Apeltes quadracus",2018,0.0933818802509339,0.0987098285756434,0.0835949185800281,NA,TRUE
"Apeltes quadracus",2019,0.0934297593790273,0.0987643780758998,0.0836298494237128,NA,TRUE
"Apeltes quadracus",2020,0.166585236203535,0.182500570089473,0.137649060314643,NA,TRUE
"Apeltes quadracus",2021,0.171088686754239,0.189358362062034,0.137649060314642,NA,TRUE
"Apeltes quadracus",2022,0.17332749939817,0.192466190951338,0.138222491450374,NA,TRUE
"Apeltes quadracus",2023,0.178031050669695,0.199628693519715,0.138222491450374,NA,TRUE
"Aplodinotus grunniens",1876,5.55225775899155e-05,5.55760717225397e-05,0,NA,TRUE
"Aplodinotus grunniens",1900,6.1467363348144e-05,6.1526585081531e-05,0,NA,TRUE
"Aplodinotus grunniens",1919,6.14673633481448e-05,6.1526585081531e-05,0,NA,TRUE
"Aplodinotus grunniens",1925,6.1467363348143e-05,6.1526585081531e-05,0,NA,TRUE
"Aplodinotus grunniens",1927,6.14673633481431e-05,6.1526585081531e-05,0,NA,TRUE
"Aplodinotus grunniens",1931,0.000197296164417299,0.000197486252623639,0,NA,TRUE
"Aplodinotus grunniens",1937,0.000379282166305115,0.000379647591892076,0,NA,TRUE
"Aplodinotus grunniens",1938,0.0109690088108761,0.0109795770812546,0,NA,TRUE
"Aplodinotus grunniens",1941,0.0109690088108761,0.0109795770812546,0,NA,TRUE
"Aplodinotus grunniens",1955,0.0111226238739374,0.011133340147253,0,NA,TRUE
"Aplodinotus grunniens",1960,0.0114164538481674,0.0114274532167624,0,NA,TRUE
"Aplodinotus grunniens",1970,0.0114164538481675,0.0114274532167624,0,NA,TRUE
"Aplodinotus grunniens",1972,0.0116377611796905,0.0116489737704422,0,NA,TRUE
"Aplodinotus grunniens",1976,0.0116408569789689,0.011652072552419,0,NA,TRUE
"Aplodinotus grunniens",1977,0.011640913841203,0.0116521294694379,0,NA,TRUE
"Aplodinotus grunniens",1978,0.0129252424184485,0.0129376954539907,0,NA,TRUE
"Aplodinotus grunniens",1979,0.0132042899275738,0.0132170118159884,0,NA,TRUE
"Aplodinotus grunniens",1980,0.0132042899275738,0.0132170118159884,0,NA,TRUE
"Aplodinotus grunniens",1981,0.0133177875613399,0.0133306188009001,0,NA,TRUE
"Aplodinotus grunniens",1982,0.0142213153555242,0.0142350171136689,0,NA,TRUE
"Aplodinotus grunniens",1983,0.0142267805636397,0.0142404875873284,0,NA,TRUE
"Aplodinotus grunniens",1984,0.0144718901974212,0.0144858333759828,0,NA,TRUE
"Aplodinotus grunniens",1985,0.0147301740781618,0.0147443661045395,0,NA,TRUE
"Aplodinotus grunniens",1986,0.0147301740781617,0.0147443661045395,0,NA,TRUE
"Aplodinotus grunniens",1987,0.014954343146332,0.0149687511520533,0,NA,TRUE
"Aplodinotus grunniens",1988,0.01497595613976,0.0149903849688723,0,NA,TRUE
"Aplodinotus grunniens",1989,0.015075361720683,0.0150898863237231,0,NA,TRUE
"Aplodinotus grunniens",1990,0.0157430767188865,0.0157582446428279,0,NA,TRUE
"Aplodinotus grunniens",1991,0.015915651755516,0.0159309859496901,0,NA,TRUE
"Aplodinotus grunniens",1992,0.0162052764910167,0.0162208897288643,0,NA,TRUE
"Aplodinotus grunniens",1993,0.0166262033808144,0.0166422221675371,0,NA,TRUE
"Aplodinotus grunniens",1994,0.0167995234098185,0.016815709184549,0,NA,TRUE
"Aplodinotus grunniens",1995,0.0168283306464406,0.0168445441759728,0,NA,TRUE
"Aplodinotus grunniens",1996,0.016884408780617,0.0169006763395419,0,NA,TRUE
"Aplodinotus grunniens",1997,0.0169957616754676,0.0170121365191545,0,NA,TRUE
"Aplodinotus grunniens",1998,0.0170724628619781,0.0170889116046735,0,NA,TRUE
"Aplodinotus grunniens",1999,0.0172854358456388,0.0173020897804632,0,NA,TRUE
"Aplodinotus grunniens",2000,0.0188540862588777,0.0188722515355158,0,NA,TRUE
"Aplodinotus grunniens",2001,0.019506826093348,0.0195256202629886,0,NA,TRUE
"Aplodinotus grunniens",2002,0.021094084457336,0.0211144078967616,0,NA,TRUE
"Aplodinotus grunniens",2003,0.0238894400262308,0.0239124566965549,0,NA,TRUE
"Aplodinotus grunniens",2004,0.0241299791621031,0.0241532275833464,0,NA,TRUE
"Aplodinotus grunniens",2005,0.0485451057626352,0.0485918773350913,0,NA,TRUE
"Aplodinotus grunniens",2006,0.0486396649610943,0.0486865276390912,0,NA,TRUE
"Aplodinotus grunniens",2007,0.0496281206721697,0.0496759356935443,0,NA,TRUE
"Aplodinotus grunniens",2008,0.060946276622683,0.0610049963035384,0,NA,TRUE
"Aplodinotus grunniens",2009,0.0614819305553362,0.0615411663228088,0,NA,TRUE
"Aplodinotus grunniens",2010,0.0615777898989116,0.0616371180232184,0,NA,TRUE
"Aplodinotus grunniens",2011,0.0618832438943136,0.0619428663139872,0,NA,TRUE
"Aplodinotus grunniens",2012,0.0640491445083307,0.0641108536996307,0,NA,TRUE
"Aplodinotus grunniens",2013,0.0716568237469176,0.0717258626813523,0,NA,TRUE
"Aplodinotus grunniens",2014,0.0720386120242526,0.0720684278797433,0.0317033829726585,NA,TRUE
"Aplodinotus grunniens",2015,0.0727196913238303,0.0727501633756055,0.0317033829726585,NA,TRUE
"Aplodinotus grunniens",2016,0.0730401289036512,0.0730709096860305,0.0317033829726585,NA,TRUE
"Aplodinotus grunniens",2017,0.073057269632326,0.0730880669297924,0.0317033829726585,NA,TRUE
"Aplodinotus grunniens",2018,0.0732689158240315,0.0732999170355699,0.0317033829726585,NA,TRUE
"Aplodinotus grunniens",2019,0.0888481305816213,0.0888941418421458,0.0317033829726585,NA,TRUE
"Aplodinotus grunniens",2020,0.0900056077038946,0.0900527342022056,0.0317033829726577,NA,TRUE
"Aplodinotus grunniens",2021,0.090441430217642,0.0904889765667879,0.0317033829726585,NA,TRUE
"Aplodinotus grunniens",2022,0.0905050445745613,0.0905526522150438,0.0317033829726585,NA,TRUE
"Aplodinotus grunniens",2023,0.096298345615316,0.0963515349050862,0.0317033829726585,NA,TRUE
"Blarina brevicauda",1876,4.04546078902049e-06,5.31143052578224e-06,0,NA,TRUE
"Blarina brevicauda",1900,2.32980597169201e-05,3.05888579881424e-05,0,NA,TRUE
"Blarina brevicauda",1919,2.33026626924958e-05,3.05949013998219e-05,0,NA,TRUE
"Blarina brevicauda",1925,2.33026626924955e-05,3.05949013998219e-05,0,NA,TRUE
"Blarina brevicauda",1927,2.33026626924955e-05,3.0594901399822e-05,0,NA,TRUE
"Blarina brevicauda",1931,2.33026626924956e-05,3.0594901399822e-05,0,NA,TRUE
"Blarina brevicauda",1937,2.45017487614961e-05,3.21692244947861e-05,0,NA,TRUE
"Blarina brevicauda",1938,0.000796085593868111,0.00104520932099563,0,NA,TRUE
"Blarina brevicauda",1941,0.000796085593868111,0.00104520932099563,0,NA,TRUE
"Blarina brevicauda",1955,0.000807278224707541,0.00105990452735277,0,NA,TRUE
"Blarina brevicauda",1960,0.000828687130615444,0.00108801304756671,0,NA,TRUE
"Blarina brevicauda",1970,0.00247017766489587,0.00324318482805274,0,NA,TRUE
"Blarina brevicauda",1972,0.00247017766489587,0.00324318482805273,0,NA,TRUE
"Blarina brevicauda",1976,0.0024704032296145,0.00324348098005978,0,NA,TRUE
"Blarina brevicauda",1977,0.0024704032296145,0.00324348098005979,0,NA,TRUE
"Blarina brevicauda",1978,0.00263150343754976,0.0034549952195401,0,NA,TRUE
"Blarina brevicauda",1979,0.00277810058904876,0.00364746787619711,0,NA,TRUE
"Blarina brevicauda",1980,0.00279724569215271,0.00367260416853778,0,NA,TRUE
"Blarina brevicauda",1981,0.00978735543501645,0.0128501698904895,0,NA,TRUE
"Blarina brevicauda",1982,0.00982642916050475,0.0129014711857284,0,NA,TRUE
"Blarina brevicauda",1983,0.01057143023801,0.0138796098134816,0,NA,TRUE
"Blarina brevicauda",1984,0.0106226321994368,0.0139468347045596,0,NA,TRUE
"Blarina brevicauda",1985,0.011408282022555,0.014978342527948,0,NA,TRUE
"Blarina brevicauda",1986,0.0114093575556809,0.0149797546339538,0,NA,TRUE
"Blarina brevicauda",1987,0.0117490354134814,0.0154257298731034,0,NA,TRUE
"Blarina brevicauda",1988,0.0117898750572956,0.0154793497058319,0,NA,TRUE
"Blarina brevicauda",1989,0.0118210156553155,0.0155202353135636,0,NA,TRUE
"Blarina brevicauda",1990,0.0118599993678223,0.0155714184275314,0,NA,TRUE
"Blarina brevicauda",1991,0.0119319817307258,0.0156659266528198,0,NA,TRUE
"Blarina brevicauda",1992,0.0120299092245991,0.0157944991708586,0,NA,TRUE
"Blarina brevicauda",1993,0.0122285096293609,0.0160548153949129,1.37211547376738e-06,NA,TRUE
"Blarina brevicauda",1994,0.0124146959061012,0.0162992660336248,1.37211547376738e-06,NA,TRUE
"Blarina brevicauda",1995,0.0124309619474753,0.0163206223025875,1.37211547376738e-06,NA,TRUE
"Blarina brevicauda",1996,0.0128759130195588,0.0167586123745505,0.000464272031278429,NA,TRUE
"Blarina brevicauda",1997,0.0128895873990836,0.0167765659577434,0.000464272031278429,NA,TRUE
"Blarina brevicauda",1998,0.0133606902626591,0.0173950737195748,0.00046433562016072,NA,TRUE
"Blarina brevicauda",1999,0.0133741355181307,0.0174127264775701,0.00046433562016072,NA,TRUE
"Blarina brevicauda",2000,0.0139690889823572,0.0181938622136344,0.00046433562016072,NA,TRUE
"Blarina brevicauda",2001,0.0144007285020204,0.0187605772161525,0.00046433562016072,NA,TRUE
"Blarina brevicauda",2002,0.0146233628415002,0.0190516414481607,0.000468262850645653,NA,TRUE
"Blarina brevicauda",2003,0.0180632277063354,0.020072235239716,0.01153631016445,NA,TRUE
"Blarina brevicauda",2004,0.0198804194488304,0.0213378586414034,0.0150893313454757,NA,TRUE
"Blarina brevicauda",2005,0.0259894549625459,0.0268848114194201,0.0230144688442764,NA,TRUE
"Blarina brevicauda",2006,0.0259987805031789,0.0268970552561858,0.0230144688442764,NA,TRUE
"Blarina brevicauda",2007,0.0295682865300691,0.0292490538981668,0.0305044988876496,NA,TRUE
"Blarina brevicauda",2008,0.0389653561115488,0.0411886807736876,0.0317989879618644,NA,TRUE
"Blarina brevicauda",2009,0.0412240710243386,0.0441542285723654,0.0317989879618643,NA,TRUE
"Blarina brevicauda",2010,0.0412875924793636,0.0442340741040877,0.0318102407118567,NA,TRUE
"Blarina brevicauda",2011,0.0465160638645672,0.0443009362841549,0.0533331416204147,NA,TRUE
"Blarina brevicauda",2012,0.0519926332379641,0.0494982789033291,0.0597096507890977,NA,TRUE
"Blarina brevicauda",2013,0.0526360655543478,0.0503412965555811,0.059715247639545,NA,TRUE
"Blarina brevicauda",2014,0.0541438253642921,0.0518752270557173,0.0611740038232726,NA,TRUE
"Blarina brevicauda",2015,0.0543224620145041,0.0521097655190508,0.0611740038232726,NA,TRUE
"Blarina brevicauda",2016,0.0551334883122178,0.0529869508224971,0.061768103412657,NA,TRUE
"Blarina brevicauda",2017,0.0565638160621384,0.0548483448956541,0.0618204543960196,NA,TRUE
"Blarina brevicauda",2018,0.0588456019197598,0.0552239743754415,0.0701373573189876,NA,TRUE
"Blarina brevicauda",2019,0.061044108025031,0.0579555894695699,0.0706277403486621,NA,TRUE
"Blarina brevicauda",2020,0.0682708135771817,0.0632649758705837,0.08385855050509,NA,TRUE
"Blarina brevicauda",2021,0.068382171376623,0.0634084237854684,0.0838672819264901,NA,TRUE
"Blarina brevicauda",2022,0.070551982639926,0.0662572467802349,0.0838672819264901,NA,TRUE
"Blarina brevicauda",2023,0.0748450738428968,0.0715440376666629,0.0851325635922054,NA,TRUE
"Canis latrans",1876,2.20211406791574e-06,5.31251274337965e-06,0,NA,TRUE
"Canis latrans",1900,1.26821115836446e-05,3.05950905916706e-05,0,NA,TRUE
"Canis latrans",1919,1.2684617168465e-05,3.06011352155536e-05,0,NA,TRUE
"Canis latrans",1925,1.48764840196106e-05,3.06011352155536e-05,3.73599246289092e-06,NA,TRUE
"Canis latrans",1927,1.48764840196106e-05,3.06011352155536e-05,3.73599246289092e-06,NA,TRUE
"Canis latrans",1931,1.48764840196107e-05,3.06011352155537e-05,3.73599246289092e-06,NA,TRUE
"Canis latrans",1937,1.55291968855484e-05,3.21757790855427e-05,3.73599246289092e-06,NA,TRUE
"Canis latrans",1938,0.00043553466189889,0.00104542228510526,3.73599246289092e-06,NA,TRUE
"Canis latrans",1941,0.000544945081526163,0.00104542228510526,0.000190223827194072,NA,TRUE
"Canis latrans",1955,0.000551037700170593,0.00106012048564839,0.000190223827194072,NA,TRUE
"Canis latrans",1960,0.000562691466042315,0.00108823473304544,0.000190223827194072,NA,TRUE
"Canis latrans",1970,0.00145622364567636,0.00324384563444555,0.000190223827194072,NA,TRUE
"Canis latrans",1972,0.00145622364567636,0.00324384563444554,0.000190223827194072,NA,TRUE
"Canis latrans",1976,0.00145634643001812,0.00324414184679432,0.000190223827194072,NA,TRUE
"Canis latrans",1977,0.00145634643001812,0.00324414184679432,0.000190223827194072,NA,TRUE
"Canis latrans",1978,0.0015542462755004,0.00348032133643886,0.000190223827194072,NA,TRUE
"Canis latrans",1979,0.00163404525679403,0.00367283321000973,0.000190223827194072,NA,TRUE
"Canis latrans",1980,0.00164446673999501,0.00369797462439724,0.000190223827194072,NA,TRUE
"Canis latrans",1981,0.00544947680036001,0.0128774102989122,0.000190223827194072,NA,TRUE
"Canis latrans",1982,0.00547074626926717,0.0129287220480447,0.000190223827194072,NA,TRUE
"Canis latrans",1983,0.00582949548913699,0.0137941902951278,0.000190223827194072,NA,TRUE
"Canis latrans",1984,0.00589570039666579,0.0138614288840994,0.000255562551136447,NA,TRUE
"Canis latrans",1985,0.00632336256378945,0.0148931468799143,0.000255562551136447,NA,TRUE
"Canis latrans",1986,0.00632394802171551,0.0148945592739125,0.000255562551136447,NA,TRUE
"Canis latrans",1987,0.00651166241418998,0.0153474127916598,0.000255562551136447,NA,TRUE
"Canis latrans",1988,0.00653437303084871,0.0154022012525154,0.000255562551136447,NA,TRUE
"Canis latrans",1989,0.00655132416513458,0.0154430951908542,0.000255562551136447,NA,TRUE
"Canis latrans",1990,0.00657254463560839,0.015494288733212,0.000255562551136447,NA,TRUE
"Canis latrans",1991,0.00687858497354625,0.0155888162148466,0.000710415420106248,NA,TRUE
"Canis latrans",1992,0.00693432673988827,0.0157232910126534,0.000710415420106248,NA,TRUE
"Canis latrans",1993,0.00766141442455345,0.0159840490472823,0.0017654877725899,NA,TRUE
"Canis latrans",1994,0.00776276342795311,0.0162285494934373,0.0017654877725899,NA,TRUE
"Canis latrans",1995,0.00798061200081496,0.0162499101137509,0.00212171427847777,NA,TRUE
"Canis latrans",1996,0.00822281754089235,0.0166879894272537,0.00222503177473254,NA,TRUE
"Canis latrans",1997,0.00823026107948835,0.0167059466685352,0.00222503177473254,NA,TRUE
"Canis latrans",1998,0.00831226570880217,0.0169028836325749,0.00222566479318535,NA,TRUE
"Canis latrans",1999,0.00831958452554754,0.0169205399873322,0.00222566479318535,NA,TRUE
"Canis latrans",2000,0.00864078178770386,0.0176954156275661,0.00222566479318535,NA,TRUE
"Canis latrans",2001,0.00887641302862605,0.0182638666395053,0.00222566479318535,NA,TRUE
"Canis latrans",2002,0.00899760224204828,0.0185549901765975,0.00222654133605577,NA,TRUE
"Canis latrans",2003,0.0288532731514905,0.0195757919166006,0.0353488997320276,NA,TRUE
"Canis latrans",2004,0.0310702606334598,0.0208415784135275,0.0382347710581009,NA,TRUE
"Canis latrans",2005,0.0358406781379353,0.0264291870999022,0.0424387008385389,NA,TRUE
"Canis latrans",2006,0.035845767941568,0.0264414660491434,0.0424387008385389,NA,TRUE
"Canis latrans",2007,0.0512205141718561,0.0287939439168715,0.0670045308156135,NA,TRUE
"Canis latrans",2008,0.0615741115461955,0.0407370769235247,0.0762214063154988,NA,TRUE
"Canis latrans",2009,0.06503799289209,0.0437039147298131,0.0800293566654366,NA,TRUE
"Canis latrans",2010,0.0650886428007576,0.0437841145974744,0.080059024656178,NA,TRUE
"Canis latrans",2011,0.0687877390834112,0.043850771858061,0.0863169635591305,NA,TRUE
"Canis latrans",2012,0.0723937110352501,0.0490494375612507,0.0888050258108495,NA,TRUE
"Canis latrans",2013,0.0727441980244886,0.0498932054377158,0.0888062750065297,NA,TRUE
"Canis latrans",2014,0.0736726147309069,0.0514263755480025,0.0893161598653897,NA,TRUE
"Canis latrans",2015,0.0737735917759602,0.0516699786593878,0.0893161598653897,NA,TRUE
"Canis latrans",2016,0.0742788487099851,0.0525473426916293,0.089557474534704,NA,TRUE
"Canis latrans",2017,0.0750655871240519,0.0544090589342363,0.0895830926250536,NA,TRUE
"Canis latrans",2018,0.0820522188684923,0.054784764949514,0.101230879230536,NA,TRUE
"Canis latrans",2019,0.0842385449459316,0.0575169366161595,0.103027061677458,NA,TRUE
"Canis latrans",2020,0.130941950357671,0.0628274048177294,0.178880051975194,NA,TRUE
"Canis latrans",2021,0.13983357020577,0.0629708821371269,0.193934265861226,NA,TRUE
"Canis latrans",2022,0.141014689529663,0.065820285586888,0.193934265861226,NA,TRUE
"Canis latrans",2023,0.143351599223021,0.0711081536704537,0.194216671904725,NA,TRUE
"Canis lupus",1876,0,0,0,NA,TRUE
"Canis lupus",1900,4.71408369737936e-06,2.50770424772251e-05,0,NA,TRUE
"Canis lupus",1919,4.7140836973794e-06,2.50770424772251e-05,0,NA,TRUE
"Canis lupus",1925,6.04313621722021e-06,2.50770424772251e-05,1.63526192182526e-06,NA,TRUE
"Canis lupus",1927,6.04313621722028e-06,2.50770424772251e-05,1.63526192182526e-06,NA,TRUE
"Canis lupus",1931,6.04313621722028e-06,2.50770424772251e-05,1.63526192182526e-06,NA,TRUE
"Canis lupus",1937,6.04313621722021e-06,2.50770424772253e-05,1.63526192182526e-06,NA,TRUE
"Canis lupus",1938,0.000260716143079437,0.00137983572324413,1.63526192182526e-06,NA,TRUE
"Canis lupus",1941,0.00032705785257993,0.00137983572324413,8.3261886720625e-05,NA,TRUE
"Canis lupus",1955,0.00032705785257993,0.00137983572324413,8.3261886720625e-05,NA,TRUE
"Canis lupus",1960,0.000327057852579928,0.00137983572324413,8.3261886720625e-05,NA,TRUE
"Canis lupus",1970,0.000702210431935994,0.00337549761044878,8.3261886720625e-05,NA,TRUE
"Canis lupus",1972,0.000702210431935995,0.00337549761044877,8.3261886720625e-05,NA,TRUE
"Canis lupus",1976,0.000702210431935993,0.00337549761044878,8.3261886720625e-05,NA,TRUE
"Canis lupus",1977,0.000702210431935993,0.00337549761044878,8.3261886720625e-05,NA,TRUE
"Canis lupus",1978,0.000745734068174432,0.00360702597200952,8.3261886720625e-05,NA,TRUE
"Canis lupus",1979,0.00074573406817443,0.00360702597200954,8.3261886720625e-05,NA,TRUE
"Canis lupus",1980,0.000745734068174429,0.00360702597200951,8.3261886720625e-05,NA,TRUE
"Canis lupus",1981,0.00249335959993856,0.0129036958038785,8.3261886720625e-05,NA,TRUE
"Canis lupus",1982,0.00249335959993856,0.0129036958038785,8.3261886720625e-05,NA,TRUE
"Canis lupus",1983,0.00272088355121079,0.0141140323521693,8.3261886720625e-05,NA,TRUE
