"","x"
"X1992",0.036484647696775
"X1993",0.0616501810016362
"X1994",0.0643970604275602
"X1995",0.0594030455790741
"X1996",0.0630542732720848
"X1997",0.0573326791378525
"X1998",0.0363817213729
"X1999",0.0549851023209061
"X2000",0.0511626787857018
"X2001",0.0578563188395224
"X2002",0.0537611722479204
"X2003",0.0534317023290398
"X2004",0.0440096615287653
"X2005",0.0467481345421688
"X2006",0.0467367692822844
"X2007",0.0451712076220676
"X2008",0.0475898739875139
"X2009",0.047670148959153
"X2010",0.0460457900251704
"X2011",0.0485915161401367
"X2012",0.0487957275973134
"X2013",0.0471182828737074
"X2014",0.0447994994583018
"X2015",0.0444878768605799
"X2016",0.0475693320045471
"X2017",0.0644600625422781
